continent;location;date;new_tests;total_tests;total_tests_per_thousand;new_tests_per_thousand;new_tests_smoothed;new_tests_smoothed_per_thousand;positive_rate;tests_per_case;tests_units;total_vaccinations;people_vaccinated;people_fully_vaccinated;new_vaccinations;new_vaccinations_smoothed;total_vaccinations_per_hundred;people_vaccinated_per_hundred;people_fully_vaccinated_per_hundred;new_vaccinations_smoothed_per_million;stringency_index;population_density;median_age;aged_65_older;aged_70_older;gdp_per_capita;extreme_poverty;cardiovasc_death_rate;diabetes_prevalence;female_smokers;male_smokers;handwashing_facilities;hospital_beds_per_thousand;life_expectancy;human_development_index
Africa;Senegal;2020/06/11;1164;57999;3,464;0,07;1273;0,076;0,083;12,1;tests performed;;;;;;;;;;61,11;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/06/12;1005;59004;3,524;0,06;1174;0,07;0,085;11,8;tests performed;;;;;;;;;;61,11;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/06/13;1378;60382;3,606;0,082;1204;0,072;0,089;11,3;tests performed;;;;;;;;;;61,11;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/06/14;1223;61605;3,679;0,073;1198;0,072;0,091;11;tests performed;;;;;;;;;;61,11;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/06/15;1254;62859;3,754;0,075;1233;0,074;0,086;11,6;tests performed;;;;;;;;;;61,11;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/06/16;999;63858;3,814;0,06;1175;0,07;0,089;11,3;tests performed;;;;;;;;;;61,11;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/06/17;970;64828;3,872;0,058;1142;0,068;0,091;11;tests performed;;;;;;;;;;61,11;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/06/18;1406;66234;3,956;0,084;1176;0,07;0,087;11,5;tests performed;;;;;;;;;;61,11;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/06/19;1617;67851;4,052;0,097;1264;0,075;0,089;11,2;tests performed;;;;;;;;;;61,11;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/06/20;1247;69098;4,127;0,074;1245;0,074;0,09;11,1;tests performed;;;;;;;;;;61,11;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/06/21;978;70076;4,185;0,058;1210;0,072;0,094;10,6;tests performed;;;;;;;;;;61,11;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/06/22;1040;71116;4,247;0,062;1180;0,07;0,096;10,4;tests performed;;;;;;;;;;61,11;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/06/23;1045;72161;4,31;0,062;1186;0,071;0,095;10,5;tests performed;;;;;;;;;;61,11;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/06/24;987;73148;4,369;0,059;1189;0,071;0,091;11;tests performed;;;;;;;;;;61,11;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/06/25;985;74133;4,427;0,059;1128;0,067;0,096;10,4;tests performed;;;;;;;;;;57,41;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/06/26;1057;75190;4,491;0,063;1048;0,063;0,097;10,3;tests performed;;;;;;;;;;57,41;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/06/27;1009;76199;4,551;0,06;1014;0,061;0,095;10,5;tests performed;;;;;;;;;;57,41;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/06/28;1179;77378;4,621;0,07;1043;0,062;0,096;10,5;tests performed;;;;;;;;;;57,41;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/06/29;956;78334;4,678;0,057;1031;0,062;0,101;9,9;tests performed;;;;;;;;;;57,41;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/06/30;1274;79608;4,754;0,076;1064;0,064;0,102;9,8;tests performed;;;;;;;;;;46,3;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/07/01;907;80515;4,809;0,054;1052;0,063;0,108;9,3;tests performed;;;;;;;;;;46,3;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/07/02;1160;81675;4,878;0,069;1077;0,064;0,109;9,2;tests performed;;;;;;;;;;46,3;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/07/03;1078;82753;4,942;0,064;1080;0,065;0,107;9,3;tests performed;;;;;;;;;;46,3;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/07/04;959;83712;5;0,057;1073;0,064;0,108;9,2;tests performed;;;;;;;;;;46,3;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/07/05;756;84468;5,045;0,045;1013;0,06;0,115;8,7;tests performed;;;;;;;;;;46,3;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/07/06;838;85306;5,095;0,05;996;0,059;0,112;8,9;tests performed;;;;;;;;;;46,3;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/07/07;693;85999;5,136;0,041;913;0,055;0,118;8,5;tests performed;;;;;;;;;;46,3;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/07/08;788;86787;5,183;0,047;896;0,054;0,117;8,6;tests performed;;;;;;;;;;46,3;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/07/09;970;87757;5,241;0,058;869;0,052;0,12;8,3;tests performed;;;;;;;;;;46,3;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/07/10;868;88625;5,293;0,052;839;0,05;0,122;8,2;tests performed;;;;;;;;;;46,3;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/07/11;790;89415;5,34;0,047;815;0,049;0,13;7,7;tests performed;;;;;;;;;;46,3;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/07/12;1108;90523;5,406;0,066;865;0,052;0,121;8,2;tests performed;;;;;;;;;;46,3;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/07/13;710;91233;5,449;0,042;847;0,051;0,121;8,2;tests performed;;;;;;;;;;46,3;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/07/14;764;91997;5,494;0,046;857;0,051;0,116;8,6;tests performed;;;;;;;;;;46,3;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/07/15;804;92801;5,542;0,048;859;0,051;0,118;8,4;tests performed;;;;;;;;;;46,3;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/07/16;1173;93974;5,612;0,07;888;0,053;0,112;8,9;tests performed;;;;;;;;;;46,3;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/07/17;1074;95048;5,677;0,064;918;0,055;0,103;9,7;tests performed;;;;;;;;;;32,41;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/07/18;790;95838;5,724;0,047;918;0,055;0,102;9,8;tests performed;;;;;;;;;;32,41;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/07/19;712;96550;5,766;0,043;861;0,051;0,112;8,9;tests performed;;;;;;;;;;32,41;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/07/20;639;97189;5,804;0,038;851;0,051;0,126;7,9;tests performed;;;;;;;;;;32,41;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/07/21;369;97558;5,826;0,022;794;0,047;0,134;7,5;tests performed;;;;;;;;;;32,41;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/07/22;1244;98802;5,901;0,074;857;0,051;0,125;8;tests performed;;;;;;;;;;32,41;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/07/23;1170;99972;5,971;0,07;857;0,051;0,131;7,6;tests performed;;;;;;;;;;32,41;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/07/24;1602;101574;6,066;0,096;932;0,056;0,135;7,4;tests performed;;;;;;;;;;32,41;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/07/25;1315;102889;6,145;0,079;1007;0,06;0,125;8;tests performed;;;;;;;;;;32,41;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/07/26;1367;104256;6,226;0,082;1101;0,066;0,113;8,8;tests performed;;;;;;;;;;32,41;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/07/27;1083;105339;6,291;0,065;1164;0,07;0,1;10;tests performed;;;;;;;;;;32,41;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/07/28;824;106163;6,34;0,049;1229;0,073;0,095;10,5;tests performed;;;;;;;;;;32,41;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/07/29;1963;108126;6,458;0,117;1332;0,08;0,09;11,1;tests performed;;;;;;;;;;32,41;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/07/30;1547;109673;6,55;0,092;1386;0,083;0,087;11,6;tests performed;;;;;;;;;;32,41;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/07/31;1374;111047;6,632;0,082;1353;0,081;0,086;11,7;tests performed;;;;;;;;;;32,41;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/08/01;850;111897;6,683;0,051;1287;0,077;0,081;12,3;tests performed;;;;;;;;;;32,41;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/08/02;915;112812;6,737;0,055;1222;0,073;0,078;12,9;tests performed;;;;;;;;;;32,41;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/08/03;946;113758;6,794;0,056;1203;0,072;0,074;13,5;tests performed;;;;;;;;;;32,41;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/08/04;1078;114836;6,858;0,064;1239;0,074;0,072;13,8;tests performed;;;;;;;;;;32,41;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/08/05;1241;116077;6,932;0,074;1136;0,068;0,073;13,8;tests performed;;;;;;;;;;32,41;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/08/06;1917;117994;7,047;0,114;1189;0,071;0,073;13,7;tests performed;;;;;;;;;;32,41;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/08/07;1711;119705;7,149;0,102;1237;0,074;0,076;13,2;tests performed;;;;;;;;;;32,41;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/08/08;1576;121281;7,243;0,094;1341;0,08;0,077;13,1;tests performed;;;;;;;;;;32,41;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/08/09;1656;122937;7,342;0,099;1446;0,086;0,082;12,2;tests performed;;;;;;;;;;32,41;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/08/10;1402;124339;7,426;0,084;1512;0,09;0,087;11,4;tests performed;;;;;;;;;;32,41;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/08/11;876;125215;7,478;0,052;1483;0,089;0,091;11;tests performed;;;;;;;;;;32,41;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/08/12;1842;127057;7,588;0,11;1569;0,094;0,096;10,5;tests performed;;;;;;;;;;32,41;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/08/13;1730;128787;7,692;0,103;1542;0,092;0,095;10,5;tests performed;;;;;;;;;;32,41;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/08/14;1952;130739;7,808;0,117;1576;0,094;0,089;11,2;tests performed;;;;;;;;;;32,41;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/08/15;1886;132625;7,921;0,113;1621;0,097;0,091;11;tests performed;;;;;;;;;;32,41;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/08/16;1317;133942;7,999;0,079;1572;0,094;0,09;11,1;tests performed;;;;;;;;;;37,96;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/08/17;1049;134991;8,062;0,063;1522;0,091;0,087;11,5;tests performed;;;;;;;;;;37,96;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/08/18;926;135917;8,117;0,055;1529;0,091;0,086;11,6;tests performed;;;;;;;;;;37,96;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/08/19;1463;137380;8,205;0,087;1475;0,088;0,083;12;tests performed;;;;;;;;;;37,96;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/08/20;1519;138899;8,295;0,091;1445;0,086;0,081;12,4;tests performed;;;;;;;;;;37,96;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/08/21;1421;140320;8,38;0,085;1369;0,082;0,085;11,7;tests performed;;;;;;;;;;37,96;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/08/22;1552;141872;8,473;0,093;1321;0,079;0,088;11,3;tests performed;;;;;;;;;;37,96;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/08/23;1250;143122;8,548;0,075;1311;0,078;0,086;11,7;tests performed;;;;;;;;;;37,96;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/08/24;812;143934;8,596;0,048;1278;0,076;0,087;11,5;tests performed;;;;;;;;;;37,96;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/08/25;816;144750;8,645;0,049;1262;0,075;0,085;11,8;tests performed;;;;;;;;;;37,96;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/08/26;1384;146134;8,728;0,083;1251;0,075;0,085;11,8;tests performed;;;;;;;;;;37,96;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/08/27;1242;147376;8,802;0,074;1211;0,072;0,087;11,5;tests performed;;;;;;;;;;37,96;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/08/28;1250;148626;8,876;0,075;1187;0,071;0,084;12;tests performed;;;;;;;;;;37,96;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/08/29;1338;149964;8,956;0,08;1156;0,069;0,075;13,4;tests performed;;;;;;;;;;37,96;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/08/30;1276;151240;9,033;0,076;1160;0,069;0,075;13,4;tests performed;;;;;;;;;;37,96;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/08/31;1090;152330;9,098;0,065;1199;0,072;0,071;14;tests performed;;;;;;;;;;37,96;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/09/01;944;153274;9,154;0,056;1218;0,073;0,07;14,2;tests performed;;;;;;;;;;37,96;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/09/02;1187;154461;9,225;0,071;1190;0,071;0,067;15;tests performed;;;;;;;;;;37,96;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/09/03;1032;155493;9,287;0,062;1160;0,069;0,066;15,3;tests performed;;;;;;;;;;37,96;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/09/04;1346;156839;9,367;0,08;1173;0,07;0,061;16,5;tests performed;;;;;;;;;;37,96;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/09/05;1313;158152;9,445;0,078;1170;0,07;0,06;16,6;tests performed;;;;;;;;;;37,96;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/09/06;1166;159318;9,515;0,07;1154;0,069;0,053;18,7;tests performed;;;;;;;;;;37,96;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/09/07;1082;160400;9,58;0,065;1153;0,069;0,05;20;tests performed;;;;;;;;;;37,96;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/09/08;788;161188;9,627;0,047;1131;0,068;0,049;20,4;tests performed;;;;;;;;;;37,96;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/09/09;1317;162505;9,705;0,079;1149;0,069;0,045;22,4;tests performed;;;;;;;;;;37,96;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/09/10;933;163438;9,761;0,056;1135;0,068;0,041;24,5;tests performed;;;;;;;;;;37,96;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/09/11;1261;164699;9,836;0,075;1123;0,067;0,04;25,2;tests performed;;;;;;;;;;37,96;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/09/12;1093;165792;9,902;0,065;1091;0,065;0,038;26,4;tests performed;;;;;;;;;;37,96;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/09/13;1206;166998;9,974;0,072;1097;0,066;0,038;26,2;tests performed;;;;;;;;;;37,96;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/09/14;852;167850;10,025;0,051;1064;0,064;0,039;25,5;tests performed;;;;;;;;;;37,96;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/09/15;727;168577;10,068;0,043;1056;0,063;0,066;15,2;tests performed;;;;;;;;;;37,96;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/09/16;1169;169746;10,138;0,07;1034;0,062;0,064;15,5;tests performed;;;;;;;;;;37,96;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/09/17;1312;171058;10,216;0,078;1089;0,065;0,061;16,3;tests performed;;;;;;;;;;37,96;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/09/18;1154;172212;10,285;0,069;1073;0,064;0,06;16,6;tests performed;;;;;;;;;;43,52;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/09/19;1334;173546;10,365;0,08;1108;0,066;0,058;17,2;tests performed;;;;;;;;;;43,52;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/09/20;1224;174770;10,438;0,073;1110;0,066;0,056;17,9;tests performed;;;;;;;;;;43,52;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/09/21;997;175767;10,497;0,06;1131;0,068;0,055;18,3;tests performed;;;;;;;;;;43,52;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/09/22;857;176624;10,549;0,051;1150;0,069;0,029;35;tests performed;;;;;;;;;;43,52;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/09/23;1005;177629;10,609;0,06;1126;0,067;0,029;34,7;tests performed;;;;;;;;;;43,52;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/09/24;1005;178634;10,669;0,06;1082;0,065;0,026;38,3;tests performed;;;;;;;;;;43,52;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/09/25;1170;179804;10,738;0,07;1085;0,065;0,026;39,1;tests performed;;;;;;;;;;43,52;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/09/26;1141;180945;10,807;0,068;1057;0,063;0,024;40,9;tests performed;;;;;;;;;;43,52;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/09/27;1295;182240;10,884;0,077;1067;0,064;0,026;38,3;tests performed;;;;;;;;;;43,52;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/09/28;929;183169;10,939;0,055;1057;0,063;0,024;40,9;tests performed;;;;;;;;;;40,74;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/09/29;920;184089;10,994;0,055;1066;0,064;0,025;40,1;tests performed;;;;;;;;;;40,74;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/09/30;1266;185355;11,07;0,076;1104;0,066;0,024;41,3;tests performed;;;;;;;;;;40,74;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/10/01;1351;186706;11,151;0,081;1153;0,069;0,025;39,8;tests performed;;;;;;;;;;40,74;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/10/02;1213;187919;11,223;0,072;1159;0,069;0,026;38,3;tests performed;;;;;;;;;;40,74;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/10/03;1337;189256;11,303;0,08;1187;0,071;0,024;41,8;tests performed;;;;;;;;;;40,74;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/10/04;1131;190387;11,371;0,068;1164;0,07;0,023;44;tests performed;;;;;;;;;;40,74;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/10/05;929;191316;11,426;0,055;1164;0,07;0,025;40,1;tests performed;;;;;;;;;;40,74;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/10/06;777;192093;11,472;0,046;1143;0,068;0,024;40,8;tests performed;;;;;;;;;;40,74;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
Africa;Senegal;2020/10/07;1042;193135;11,535;0,062;1111;0,066;0,025;40,5;tests performed;;;;;;;;;;40,74;82,328;18,7;3,008;1,796;2470,58;38;241,219;2,42;0,4;16,6;20,859;;67,94;0,512
